Date,AAPL,MSFT,NVDA
2018-01-03,40.76941680908203,80.76598358154297,52.567203521728516
2018-01-04,40.958805084228516,81.47684478759766,52.84431076049805
2018-01-05,41.42512130737305,82.48700714111328,53.29210662841797
2018-01-08,41.27125930786133,82.57118225097656,54.925025939941406
2018-01-09,41.26652908325195,82.51505279541016,54.91018295288086
2018-01-10,41.25706481933594,82.14092254638672,55.34066390991211
2018-01-11,41.491397857666016,82.38410949707031,55.43964385986328
2018-01-12,41.919857025146484,83.80580139160156,55.16748809814453
2018-01-16,41.70682144165039,82.63663482666016,54.457420349121094
2018-01-17,42.39565658569336,84.31089782714844,55.59797668457031
2018-01-18,42.433528900146484,84.27348327636719,55.52871322631836
2018-01-19,42.24415588378906,84.17993927001953,56.9315185546875
2018-01-22,41.89855194091797,85.6858139038086,57.817256927490234
2018-01-23,41.90800857543945,85.95708465576172,59.10873031616211
2018-01-24,41.2404899597168,85.88226318359375,58.339290618896484
2018-01-25,40.50431442260742,86.35928344726562,58.47535705566406
2018-01-26,40.59897994995117,87.97740173339844,60.2022819519043
2018-01-29,39.75865936279297,87.84644317626953,61.07316589355469
2018-01-30,39.5242919921875,86.74274444580078,60.05135726928711
2018-01-31,39.63318634033203,88.86597442626953,60.81338119506836
2018-02-01,39.71604537963867,88.16445922851562,59.502113342285156
2018-02-02,37.99275588989258,85.84481811523438,57.77518844604492
2018-02-05,37.04354476928711,82.30928802490234,52.871517181396484
2018-02-06,38.591644287109375,85.42394256591797,55.81074905395508
2018-02-07,37.76552200317383,83.8151626586914,56.60741424560547
2018-02-08,36.72633361816406,79.51262664794922,53.816627502441406
2018-02-09,37.1755485534668,82.47763061523438,57.418922424316406
2018-02-12,38.67292404174805,83.3662109375,56.416908264160156
2018-02-13,39.06034469604492,84.02094268798828,57.55500030517578
2018-02-14,39.780521392822266,85.33654022216797,59.72972869873047
2018-02-15,41.11628341674805,87.07504272460938,60.986568450927734
2018-02-16,40.98317337036133,86.45482635498047,60.32845687866211
2018-02-20,40.845333099365234,87.13143157958984,61.624881744384766
2018-02-21,40.65993881225586,85.9755630493164,59.75199508666992
